,OrdereinstellungenAnzahl,GeschaefteAnzahl,GeschaefteKurswert,OrderloeschungenAnzahl,OrderaenderungenAnzahl,KurswertMedian,OrdereinstellungenWertMedian,MarketMakerAnzahl,ISIN,date
1900,52,5,35904.92,0,0,3517.6,1,1,US0028241000,2020-12-09
1901,4,4,18.515,0,0,5.75,500,1,CA49427Y5039,2020-12-09
1902,259,17,88164.0,0,0,4755.0,5,1,DE0005493365,2020-12-09
1905,4,2,19229.64,0,0,15900.0,30000,1,US98979H2022,2020-12-09
1906,23,2,20925.0,0,0,17385.0,1356,1,DE0005774103,2020-12-09
1907,304,16,94276.6,0,0,3832.5,10,1,US8835561023,2020-12-09
1908,4,2,181240.0,0,0,90620.0,2000,1,NL0009690221,2020-12-09
1910,19,1,1357.2,0,0,1357.2,125,1,CA03062D1006,2020-12-09
1912,2,1,2245.0,0,0,2245.0,10,1,CH0030486770,2020-12-09
1913,50,4,6312.0,0,0,1540.0,1,1,US55955D1000,2020-12-09
1914,1018,98,840718.85,0,0,3905.2,75,1,DE000A288904,2020-12-09
1917,6,1,1525.5,0,0,1525.5,225,1,NL0012047823,2020-12-09
1918,31,4,10867.25,0,0,2759.2,20,1,DE000LS9MR75,2020-12-09
1919,71,5,11767.81,0,0,1105.0,80,1,LU0839027447,2020-12-09
1920,10,2,5459.792,0,0,5030.0,1,1,CA21750U1012,2020-12-09
1921,1,1,280.0,0,0,280.0,100,1,DE000LS8A2X3,2020-12-09
1923,24,6,19284.5,0,0,2724.0,15,1,DE0005403901,2020-12-09
1924,508,4,22463.8,0,0,3470.0,865,1,DE000LS56VQ8,2020-12-09
1928,3,2,1475.9,0,0,1356.0,600,1,US6033801068,2020-12-09
1930,2,1,920.64,0,0,920.64,11,1,LU1681040900,2020-12-09
1931,2,2,2437.5,0,0,2070.0,1500,1,DE000LS8R4J9,2020-12-09
1932,84,6,65374.0,0,0,11671.4,1,1,DE0006048432,2020-12-09
1933,1,1,10581.25,0,0,10581.25,125,1,DE000LS9ND88,2020-12-09
1936,3,2,5231.6,0,0,4670.0,60,1,DE000A0B9N37,2020-12-09
1937,2,1,1370.0,0,0,1370.0,10,1,DE000LS9GPE2,2020-12-09
1942,1,1,59.15,0,0,59.15,35,1,DE000LS67SP3,2020-12-09
1943,20,3,12668.92,0,0,1449.54,2,1,DE000LS9CTX3,2020-12-09
1944,6,1,34008.0,0,0,34008.0,1600,1,IE00B1FZS244,2020-12-09
1945,3,2,7132.71,0,0,6150.0,549,1,DE000LS8KA51,2020-12-09
1946,1395,7,150375.42,0,0,9227.4,1,1,US5486611073,2020-12-09
1949,1,1,859.36,0,0,859.36,4,1,LU1602144732,2020-12-09
1951,7,2,6720.0,0,0,3360.0,30,1,US91307C1027,2020-12-09
1953,13,2,2722.9,0,0,2178.8,1,1,DE000LS9DWZ0,2020-12-09
1955,22,3,10830.78,0,0,3720.0,2100,1,US89686D1054,2020-12-09
1958,26,10,72366.255,0,0,7121.0,30,1,LU1681044480,2020-12-09
1959,1,1,5997.5,0,0,5997.5,50,1,DE000LS9MR34,2020-12-09
1960,2,2,1356.0,0,0,1050.0,1500,1,DE000LS7J366,2020-12-09
1961,1,1,1605.0,0,0,1605.0,1500,1,DE000LS8KA36,2020-12-09
1964,2,1,1017.96,0,0,1017.96,6,1,DE000LS9HBC4,2020-12-09
1965,24,3,1795.39,0,0,761.2,100,1,GB00BDVZYZ77,2020-12-09
1967,118,12,9033.062,0,0,424.0,4000,1,KYG3774X1088,2020-12-09
1968,2,1,4200.0,0,0,4200.0,60,1,DE0005660104,2020-12-09
1970,21,4,2537.25,0,0,683.5,80,1,US0357104092,2020-12-09
1972,15,2,13818.0,0,0,11760.0,10,1,CA3039011026,2020-12-09
1974,10,1,8489.0,0,0,8489.0,1000,1,DE000LS7Q7J4,2020-12-09
1975,16,1,1950.0,0,0,1950.0,1,1,DE000LS697L6,2020-12-09
1976,2,1,2.8,0,0,2.8,10800,1,AU000000LPD2,2020-12-09
1978,1,1,422.44,0,0,422.44,4,1,DE000LS9MQQ2,2020-12-09
1981,5,3,497.0,0,0,76.0,200,1,DE000LS8R4F7,2020-12-09
1983,6,2,45626.88,0,0,22813.44,156,1,LU1650488817,2020-12-09
1985,6,1,992.25,0,0,992.25,1,1,US68373M1071,2020-12-09
1986,6,1,6046.05,0,0,6046.05,51,1,FR0000125338,2020-12-09
1987,196,8,9683.39,0,0,1400.0,1000,1,CA92919V1085,2020-12-09
1988,58,6,34911.68,0,0,9230.4,1,1,IE00BGL86Z12,2020-12-09
1989,46,1,761.8,0,0,761.8,92,1,DE000LS55SM5,2020-12-09
1990,114,12,76249.795,0,0,3511.3,25,1,IE00BP3QZ825,2020-12-09
1991,130,5,20304.3,0,0,3260.0,0,1,AT0000652250,2020-12-09
1992,7,1,7990.5,0,0,7990.5,35,1,CH0024638196,2020-12-09
1993,1,1,286.5,0,0,286.5,150,1,DE000LS8LD40,2020-12-09
1996,3,1,940.24,0,0,940.24,2,1,DE000LS9BQQ5,2020-12-09
1999,1687,139,1068946.46,0,0,3323.95,65,1,DE000BAY0017,2020-12-09
2000,1,1,128.7,0,0,128.7,55,1,DE000LS79BE8,2020-12-09
2001,13,4,12960.339,0,0,971.159,70,1,JP3967200001,2020-12-09
2004,1,1,1650.0,0,0,1650.0,2750,1,DE000LS70HL9,2020-12-09
2005,3,1,12181.5,0,0,12181.5,20,1,US7512121010,2020-12-09
2008,4,1,537.0,0,0,537.0,20,1,US92828Q1094,2020-12-09
2009,1,1,990.0,0,0,990.0,1500,1,DE000LS8R4D2,2020-12-09
2010,32,1,2500.5,0,0,2500.5,100,1,US46284V1017,2020-12-09
2011,389,22,148605.45,0,0,1371.975,100,1,CA6979001089,2020-12-09
2012,1,1,165.0,0,0,165.0,750,1,DE000LS8M665,2020-12-09
2013,1,1,7049.07,0,0,7049.07,4221,1,DE000LS622X9,2020-12-09
2014,35,5,16670.85,0,0,1380.0,1,1,DE000LS697M4,2020-12-09
2016,85,5,1411.0,0,0,240.0,200,1,DE000LS56VP0,2020-12-09
2018,144,21,337979.87,0,0,5064.0,100,1,DE000A0HN5C6,2020-12-09
2019,54738,2235,29525382.06,0,0,5709.0,10,1,NL0015436031,2020-12-09
2021,1,1,712.6,0,0,712.6,5,1,DE000LS9NDA2,2020-12-09
2023,238,9,8528.99,0,0,655.0,1,1,DE000LS8M6D2,2020-12-09
2024,2,1,1200.0,0,0,1200.0,30,1,US6501111073,2020-12-09
2026,147,7,18135.16,0,0,2202.6,1,1,CH0025751329,2020-12-09
2027,9,1,4736.0,0,0,4736.0,1600,1,US4041391073,2020-12-09
2030,39,10,29178.5,0,0,3183.0,20,1,CH0033361673,2020-12-09
2031,5,1,4972.5,0,0,4972.5,40,1,FR0000060402,2020-12-09
2032,12,7,13473.6,0,0,840.0,1000,1,DE000LS8RW58,2020-12-09
2033,105,24,113705.6,0,0,3901.84,4,1,DE000LS9KKY3,2020-12-09
2034,1,1,1430.0,0,0,1430.0,250,1,DE000LS64JL8,2020-12-09
2035,138,17,47711.675,0,0,1232.0,500,1,US9168961038,2020-12-09
2037,629,58,679366.14,0,0,5068.8,125,1,DE000ZAL1111,2020-12-09
2038,4,2,5580.0,0,0,2850.0,1500,1,DE000LS8N9H6,2020-12-09
2040,1,1,1155.0,0,0,1155.0,700,1,DE000LS707Y6,2020-12-09
2041,564,50,500857.5,0,0,5308.6,10,1,DE0008430026,2020-12-09
2043,24,10,172556.832,0,0,14932.0,3000,1,US52603A2087,2020-12-09
2044,4,1,260.0,0,0,260.0,10000,1,AU000000SUD7,2020-12-09
2045,1,1,4700.0,0,0,4700.0,20000,1,CA8239011031,2020-12-09
2046,69,2,7969.2,0,0,6651.0,0,1,US1630921096,2020-12-09
2047,23,5,5735.18,0,0,424.0,680,1,DE000LS8RW66,2020-12-09
2048,251,18,42001.706,0,0,1514.5,100,1,KYG3777B1032,2020-12-09
2049,8,1,1096.5,0,0,1096.5,17,1,US7075691094,2020-12-09
2050,83,9,28465.1,0,0,1508.0,1,1,DE000LS8N9E3,2020-12-09
2051,2,1,764.66,0,0,764.66,2941,1,DE000LS8M6B6,2020-12-09
2053,38,4,8013.7,0,0,3575.0,60,1,DE000LS8H848,2020-12-09
2054,66,7,35409.76,0,0,3581.5,0,1,US1713401024,2020-12-09
2055,10,1,1620.0,0,0,1620.0,30,1,US2782651036,2020-12-09
2056,66,33,215236.06,0,0,4213.0,40,1,US8552441094,2020-12-09
2058,12,1,1489.5,0,0,1489.5,75,1,LU0259322260,2020-12-09
2062,65096,86,618868.476,0,0,2357.1,1,1,GB00B03MLX29,2020-12-09
2065,35,5,16657.8,0,0,2004.8,1705,1,DE000LS8M6C4,2020-12-09
2066,52,6,31937.0,0,0,4984.0,700,1,DE000LS8H855,2020-12-09
2067,8,1,331.2,0,0,331.2,1,1,DE000A2NBVD5,2020-12-09
2069,6,1,1536.0,0,0,1536.0,10000,1,CA82967M1005,2020-12-09
2070,3,2,1850.5,0,0,1070.0,175,1,JP3174410005,2020-12-09
2071,13,7,16541.5,0,0,1785.0,2300,1,DE000LS8RW41,2020-12-09
2072,21,2,4454.0,0,0,3700.0,2000,1,ES0113860A34,2020-12-09
2073,91,7,41622.268,0,0,2916.8,10,1,LU0779800910,2020-12-09
2075,27,2,16500.0,0,0,9900.0,200,1,DE0006200108,2020-12-09
2076,2,1,364.8,0,0,364.8,50,1,DE000LS8H822,2020-12-09
2078,9,1,733.4,0,0,733.4,45,1,CH0496484640,2020-12-09
2080,13,3,16326.018,0,0,3948.238,19,1,DE0009769760,2020-12-09
2081,1,1,2730.0,0,0,2730.0,3000,1,DE000LS75XF7,2020-12-09
2083,3,3,26660.0,0,0,7440.0,1200,1,US92242Y1001,2020-12-09
2084,8,1,2457.0,0,0,2457.0,92,1,DE000LS8H7R7,2020-12-09
2085,1,1,281.08,0,0,281.08,4,1,DE000LS9JZ39,2020-12-09
2086,760,89,1056914.75,0,0,6449.8,500,1,DE000ENAG999,2020-12-09
2087,86,11,96619.55,0,0,4425.0,200,1,US8816242098,2020-12-09
2088,4,1,979.18,0,0,979.18,2,1,DE000LS9FMF8,2020-12-09
2090,9,2,2089710.0,0,0,1094610.0,10000,1,XS2155486942,2020-12-09
2091,1,1,517.5,0,0,517.5,250,1,DE000LS8A2Z8,2020-12-09
2092,261,16,42621.95,0,0,2208.0,1,1,DE0005194062,2020-12-09
2093,1559,98,1346082.141,0,0,4718.045,980,1,DE0005140008,2020-12-09
2095,291,23,117172.68,0,0,5016.0,1,1,DE000HAG0005,2020-12-09
2096,96,4,20531.0,0,0,3935.0,0,1,DE0006048408,2020-12-09
2097,3,1,2523.36,0,0,2523.36,24,1,DE000LS9PJA4,2020-12-09
2098,13,2,4804.89,0,0,4509.0,100,1,DE000LS9M051,2020-12-09
2100,24,7,23366.437,0,0,1863.52,575,1,LU0832435464,2020-12-09
2101,301,34,71854.76,0,0,917.28,400,1,CA60040W1059,2020-12-09
2102,6,1,1620.0,0,0,1620.0,400,1,CA46500E1079,2020-12-09
2103,28,1,772.0,0,0,772.0,1,1,DE000A0JL461,2020-12-09
2104,6,1,985.0,0,0,985.0,500,1,DE000LS697U7,2020-12-09
2105,11,4,9533.58,0,0,1956.9,5,1,US22822V1017,2020-12-09
2106,4,2,1662.4,0,0,1080.0,640,1,DE000LS8L2Z5,2020-12-09
2111,19,2,3298.0,0,0,2050.0,1,1,US3032501047,2020-12-09
2112,2,1,16152.048,0,0,16152.048,2472,1,US9250501064,2020-12-09
2114,80,12,8010.0,0,0,695.0,500,1,DE000LS8R490,2020-12-09
2115,2,1,67.8,0,0,67.8,20,1,DE000LS8L2G5,2020-12-09
2118,5,1,180.0,0,0,180.0,100,1,DE000LS790X4,2020-12-09
2119,29,1,2446.8,0,0,2446.8,1,1,IT0003128367,2020-12-09
2121,7,1,6919.5,0,0,6919.5,100,1,SE0007075056,2020-12-09
2122,8,1,549.84,0,0,549.84,29,1,FR0000121964,2020-12-09
2124,18,2,13034.0,0,0,10019.0,1,1,DE000A1VFZ36,2020-12-09
2125,3,1,224.4,0,0,224.4,60,1,BRBRKMACNPA4,2020-12-09
2126,4,3,3949.5,0,0,1272.0,600,1,DE000LS8PP59,2020-12-09
2127,9,1,3501.375,0,0,3501.375,20,1,US8608971078,2020-12-09
2128,2,1,2250.0,0,0,2250.0,5000,1,DE000LS8FS90,2020-12-09
2129,4,2,3370.0,0,0,2020.0,2000,1,DE000LS8EP60,2020-12-09
2131,4,1,5700.0,0,0,5700.0,100,1,US50060P1066,2020-12-09
2132,1,1,690.0,0,0,690.0,750,1,DE000LS768Q4,2020-12-09
2134,8,2,1759.62,0,0,1497.4,15,1,US0010551028,2020-12-09
2135,172,11,31788.78,0,0,2543.1,100,1,FR0000120644,2020-12-09
2136,4,1,84.0,0,0,84.0,50,1,DE000LS790Y2,2020-12-09
2137,77,13,97298.62,0,0,4809.36,13,1,LU0908500753,2020-12-09
2139,4,2,1660.0,0,0,900.0,1000,1,DE000LS8EP78,2020-12-09
2141,11,3,14695.7,0,0,1494.5,80,1,NO0003055501,2020-12-09
2142,5,1,29584.5,0,0,29584.5,165,1,DE000A1VFZ44,2020-12-09
2144,1,1,1800.0,0,0,1800.0,1800,1,DE000LS8N8K2,2020-12-09
2145,18,5,34054.85,0,0,4741.5,20,1,LU1681038599,2020-12-09
2146,2,2,29090.0,0,0,16770.0,3000,1,DE000LS73QH2,2020-12-09
2147,1,1,4393.0,0,0,4393.0,20,1,US0036541003,2020-12-09
2149,269,5,95913.5,0,0,5076.0,0,1,AT0000969985,2020-12-09
2150,3,1,736.0,0,0,736.0,210,1,DE000LS622M2,2020-12-09
2151,14,4,1202.0,0,0,370.8,120,1,DE000LS8R466,2020-12-09
2153,81,9,31932.99,0,0,1919.0,53,1,IE00BDVPNG13,2020-12-09
2155,5,1,1020.0,0,0,1020.0,1500,1,DE000LS790V8,2020-12-09
2156,1,1,824.5,0,0,824.5,485,1,DE000LS8PP34,2020-12-09
2158,13,3,6226.065,0,0,1226.375,20,1,LU0322253906,2020-12-09
2164,1,1,499.68,0,0,499.68,694,1,DE000LS8F0T0,2020-12-09
2165,7,1,910.0,0,0,910.0,500,1,DE000LS8QB62,2020-12-09
2166,7,5,6123.69,0,0,1210.0,635,1,DE000LS8EP52,2020-12-09
2168,258,10,56331.94,0,0,1239.0,0,1,DE000A1X3W00,2020-12-09
2170,10,2,2065.0,0,0,1070.0,500,1,DE000LS8R474,2020-12-09
2171,18,6,29330.0,0,0,6030.0,1500,1,DE000LS8PP42,2020-12-09
2172,313,26,216915.335,0,0,3998.0,3,1,FR0000120628,2020-12-09
2173,167,13,39467.04,0,0,3592.64,0,1,DE000A0S8488,2020-12-09
2176,2,1,2645.5,0,0,2645.5,650,1,DE000LS8L2C4,2020-12-09
2179,1,1,1166.24,0,0,1166.24,592,1,DE000LS7J2E5,2020-12-09
2183,2,2,1115.5,0,0,970.0,1000,1,DE000LS8Q0P5,2020-12-09
2184,137,22,184483.3,0,0,5490.0,500,1,DE000LS8R441,2020-12-09
2185,5,2,306.0,0,0,165.0,300,1,DE000LS8R3S2,2020-12-09
2188,14,1,5310.0,0,0,5310.0,1,1,DE000LS7D0T3,2020-12-09
2189,21,4,4182.0,0,0,1225.0,300,1,DE000LS8QB47,2020-12-09
2191,9,2,4524.4,0,0,3756.0,136,1,DE000LS73QG4,2020-12-09
2192,19,4,13917.6,0,0,5044.8,11,1,US5128071082,2020-12-09
2193,378,28,91252.2,0,0,3030.0,40,1,FR0013495298,2020-12-09
2197,6,2,2946.0,0,0,1716.0,1300,1,DE000LS790U0,2020-12-09
2198,827,130,242670.621,0,0,950.0,600,1,CH0108503795,2020-12-09
2199,2,1,1110.52,0,0,1110.52,4,1,DE000LS9JY97,2020-12-09
2200,13,5,41557.05,0,0,6972.0,24,1,LU0378437502,2020-12-09
2201,938,53,167395.2,0,0,1585.0,1,1,US6541101050,2020-12-09
2202,20,3,5286.0,0,0,188.0,200,1,DE000LS8QB13,2020-12-09
2203,240,9,55458.75,0,0,1500.0,1,1,US5398301094,2020-12-09
2204,22,1,462.0,0,0,462.0,8000,1,CA56086L1022,2020-12-09
2206,222,4,11805.5,0,0,2928.0,0,1,AU000000APX3,2020-12-09
2207,22,15,60381.2,0,0,1120.0,1750,1,DE000LS8RV59,2020-12-09
2208,10,2,616.2,0,0,358.8,260,1,DE000LS8R3Q6,2020-12-09
2210,3,3,4228.02,0,0,1973.02,829,1,DE000LS8QS22,2020-12-09
2211,3,1,520.0,0,0,520.0,1,1,DE000LS8GE46,2020-12-09
2212,1,1,900.0,0,0,900.0,300,1,DE000LS8R425,2020-12-09
2213,18,7,32398.0,0,0,2992.0,20,1,US74736K1016,2020-12-09
2214,20,2,14513.6,0,0,10820.0,1,1,DE000LS8FB16,2020-12-09
2215,7,4,1978.85,0,0,598.95,300,1,DE000A2YN801,2020-12-09
2217,10,2,5273.6,0,0,3200.0,1,1,DE0006972508,2020-12-09
2218,7,1,720.8,0,0,720.8,1,1,CA29446Y5020,2020-12-09
2220,36,6,4345.5,0,0,605.0,80,1,DE000LS8R3R4,2020-12-09
2221,53,2,5658.0,0,0,4128.0,1,1,DE000LS8FB24,2020-12-09
2222,2,2,2326.0,0,0,2150.0,5000,1,DE000LS8R433,2020-12-09
2223,6,2,1425.0,0,0,1175.0,25000,1,DE000LS8MG53,2020-12-09
2224,35,6,15053.895,0,0,2242.5,11,1,IE00B27YCF74,2020-12-09
2225,3,2,1106.0,0,0,588.0,7000,1,DE000LS62CU8,2020-12-09
2226,5,1,2260.98,0,0,2260.98,477,1,NL0000238145,2020-12-09
2227,2,2,975.0,0,0,510.0,500,1,DE000LS791A0,2020-12-09
2228,21,6,30093.155,0,0,2443.25,20,1,IE00B6YX5D40,2020-12-09
2229,2,2,8895.0,0,0,5970.0,3000,1,DE000LS8L303,2020-12-09
2230,1,1,3937.0,0,0,3937.0,310,1,CA2960061091,2020-12-09
2232,230,14,63718.052,0,0,2194.7,1,1,IE00B3WJKG14,2020-12-09
2233,1,1,575.0,0,0,575.0,250,1,DE000LS8LD32,2020-12-09
2234,26,1,7896.0,0,0,7896.0,30,1,IE00B3YLTY66,2020-12-09
2235,86,3,1103.2,0,0,497.2,2700,1,AU000000PLL5,2020-12-09
2238,12,6,47303.75,0,0,4867.95,17,1,US91324P1021,2020-12-09
2239,86,22,39906.39,0,0,1003.75,1000,1,DE000LS8A2Q7,2020-12-09
2241,1,1,1999.98,0,0,1999.98,4878,1,DE000LS8M5S2,2020-12-09
2242,4,1,632.6,0,0,632.6,5,1,LU2082997359,2020-12-09
2243,12,5,2251.25,0,0,163.0,500,1,DE000LS79BD0,2020-12-09
2244,6,3,7792.34,0,0,884.07,22,1,IE00BM67HP23,2020-12-09
2245,2,1,5390.0,0,0,5390.0,3500,1,DE000LS648X4,2020-12-09
2246,77,5,20527.625,0,0,4487.0,75,1,DE0005408884,2020-12-09
2248,4,1,5600.0,0,0,5600.0,1000,1,DE000LS8H7E5,2020-12-09
2250,429,2,918.4,0,0,462.191,1,1,LU0129233093,2020-12-09
2251,6,1,3118.0,0,0,3118.0,20,1,FR0000120693,2020-12-09
2252,1,1,12520.0,0,0,12520.0,4000,1,DE000LS62TY4,2020-12-09
2254,11,3,4021.12,0,0,1200.0,1000,1,US0925331086,2020-12-09
2255,36,4,21341.075,0,0,9091.875,100,1,CA29250N1050,2020-12-09
2256,4,2,1908.118,0,0,1509.018,200,1,GB00BDSFG982,2020-12-09
2258,4,1,954.25,0,0,954.25,25,1,IE00BCHWNW54,2020-12-09
2260,11,1,11923.2,0,0,11923.2,150,1,US1924221039,2020-12-09
2262,1,1,273.4,0,0,273.4,4,1,LU1737653045,2020-12-09
2263,275,3,5521.78,0,0,2115.7,10,1,DE000LS9PZU8,2020-12-09
2264,16,1,1362.5,0,0,1362.5,250,1,US5948374039,2020-12-09
2266,27,4,1546.72,0,0,500.0,1,1,CA60800C1095,2020-12-09
2267,2,1,1088.57,0,0,1088.57,7,1,DE000LS9LNH0,2020-12-09
2268,3,1,359.45,0,0,359.45,13,1,AT000000STR1,2020-12-09
2270,2,1,1500.0,0,0,1500.0,10000,1,DE000LS8MG46,2020-12-09
2271,9,1,21643.489,0,0,21643.489,50,1,DE0009809566,2020-12-09
2272,2,1,3136.0,0,0,3136.0,8000,1,BMG9716V1000,2020-12-09
2275,7,1,490.0,0,0,490.0,100,1,DE000LS8N8T3,2020-12-09
2276,2,1,270.0,0,0,270.0,15,1,DE0006286560,2020-12-09
2277,6,3,1209.0,0,0,240.0,500,1,DE000LS8L2N1,2020-12-09
2278,409,6,25643.1,0,0,2039.5,25,1,NL0012661870,2020-12-09
2282,49,6,19970.57,0,0,3380.0,1000,1,DE000LS75X57,2020-12-09
2283,77,5,7826.91,0,0,1532.355,48,1,US2786421030,2020-12-09
2285,198,47,237315.69,0,0,4161.92,6,1,DE000LS9NCK3,2020-12-09
2286,44,3,30390.55,0,0,5928.33,74,1,IE00BK5BQT80,2020-12-09
2287,7,2,1984.48,0,0,1054.48,1500,1,DE000LS8L2K7,2020-12-09
2289,2,1,516.8,0,0,516.8,35,1,US6525262035,2020-12-09
2290,9,2,5590.0,0,0,4400.0,20000,1,DE000LS8CJ45,2020-12-09
2291,6,3,8996.66,0,0,2730.2,15,1,DE000LS9HRZ1,2020-12-09
2292,2,1,770.0,0,0,770.0,1000,1,DE000LS76ZX3,2020-12-09
2293,145,3,8409.2,0,0,596.8,0,1,DE0007846867,2020-12-09
2294,57,1,2130.0,0,0,2130.0,1000,1,DE000LS8Q0Z4,2020-12-09
2295,32,2,2015.5,0,0,1780.0,1000,1,DE000LS8M608,2020-12-09
2296,10,1,660.0,0,0,660.0,10000,1,DE000LS8N8R7,2020-12-09
2297,1,1,2088.0,0,0,2088.0,60,1,US0476491081,2020-12-09
2298,8,2,7400.0,0,0,3700.0,5000,1,DE000LS8L2L5,2020-12-09
2301,2,1,1581750.0,0,0,1581750.0,20000,1,XS1206541366,2020-12-09
2303,2,1,292.0,0,0,292.0,400,1,DE000LS69HD8,2020-12-09
2306,291,8,23180.76,0,0,2424.0,1,1,DE000A0LR9G9,2020-12-09
2307,1,1,400.9,0,0,400.9,422,1,DE000LS8PP83,2020-12-09
2308,3,2,7710.1,0,0,4814.5,150,1,IE00B0M63953,2020-12-09
2309,1,1,300.0,0,0,300.0,500,1,DE000LS8Q0W1,2020-12-09
2311,15,3,7385.0,0,0,415.0,100,1,DE000LS8QB96,2020-12-09
2312,1,1,408.852,0,0,408.852,82,1,IE00BF553838,2020-12-09
2313,1,1,12150.72,0,0,12150.72,48,1,DE000LS9HAX2,2020-12-09
2314,15,8,7301.0,0,0,710.0,400,1,DE000LS8EP86,2020-12-09
2315,5,2,3029.65,0,0,2404.65,19550,1,AU000000MTC4,2020-12-09
2318,141,3,12846.1,0,0,4625.6,0,1,DE0008051004,2020-12-09
2319,130,1,2908.0,0,0,2908.0,0,1,CA1348521024,2020-12-09
2320,7,1,3445.0,0,0,3445.0,500,1,DE000LS7WJ42,2020-12-09
2321,15,4,685331.0,0,0,226500.0,50000,1,DE000LS768S0,2020-12-09
2322,30,5,42952.02,0,0,10607.5,150,1,US71531R1095,2020-12-09
2325,21,1,1944.0,0,0,1944.0,90,1,US13100M5094,2020-12-09
2326,1,1,2560.0,0,0,2560.0,4000,1,DE000LS7L8R0,2020-12-09
2329,7,2,2403.656,0,0,2009.6,200,1,DE000A12Z322,2020-12-09
2332,71,1,4284.0,0,0,4284.0,1,1,CH0110240600,2020-12-09
2333,20,3,6508.48,0,0,988.48,30,1,US00847X1046,2020-12-09
2334,65,5,11369.86,0,0,2217.3,95,1,CA8787422044,2020-12-09
2335,8,1,4940.0,0,0,4940.0,520,1,NO0010768500,2020-12-09
2336,224,20,81389.86,0,0,2175.6,1,1,US03027X1000,2020-12-09
2337,19,3,57239.84,0,0,7043.0,75,1,IE00B466KX20,2020-12-09
2343,30,5,12493.14,0,0,2013.0,13,1,IE00B1FZS350,2020-12-09
2344,3,2,770.0,0,0,470.0,1000,1,DE000LS8R3H5,2020-12-09
2345,1,1,1347.0,0,0,1347.0,300,1,DE000LS8H6L2,2020-12-09
2346,307,14,68904.457,0,0,4158.5,390,1,LU2010095458,2020-12-09
2348,1,1,1620.0,0,0,1620.0,2000,1,DE000LS62BZ9,2020-12-09
2350,1,1,10575.0,0,0,10575.0,7500,1,DE000LS8L1V6,2020-12-09
2352,8,4,8609.79,0,0,3540.0,6000,1,DE000LS8G3F2,2020-12-09
2354,1,1,76.5,0,0,76.5,5,1,AU000000NWS2,2020-12-09
2355,4,1,610.0,0,0,610.0,1000,1,DE000LS7GK07,2020-12-09
2358,3,1,1064.0,0,0,1064.0,700,1,DE000LS68UP7,2020-12-09
2359,4,1,600.0,0,0,600.0,1,1,DE000LS74BX9,2020-12-09
2362,11,2,5225.0,0,0,3275.0,20,1,US98139A1051,2020-12-09
2364,87,20,68762.42,0,0,1638.0,150,1,DE000LS71JQ2,2020-12-09
2365,48,6,3696.54,0,0,750.0,600,1,DE000LS8M574,2020-12-09
2366,48,2,639.0,0,0,520.0,26,1,US53635B1070,2020-12-09
2367,7,2,23207.24,0,0,19937.24,20,1,LU0947415054,2020-12-09
2368,1,1,10416.0,0,0,10416.0,80,1,DE000LS9CBS1,2020-12-09
2369,9,1,11279.0,0,0,11279.0,50,1,IE00B0M62X26,2020-12-09
2371,6,1,1791.6,0,0,1791.6,1,1,LU1861137484,2020-12-09
2372,10,4,4255.25,0,0,1310.0,500,1,DE000LS8LC74,2020-12-09
2373,2,1,1500.0,0,0,1500.0,1500,1,DE000LS8G3G0,2020-12-09
2374,2,1,1638.0,0,0,1638.0,650,1,DE000LS70XP7,2020-12-09
2375,244,2,8816.25,0,0,4413.75,100,1,ZAE000043485,2020-12-09
2376,83,2,13630.0,0,0,9090.0,0,1,BE0974268972,2020-12-09
2377,167,20,140726.42,0,0,7171.2,20,1,DE0006047004,2020-12-09
2379,16,7,5359.84,0,0,455.0,800,1,DE000LS8M582,2020-12-09
2381,7,1,3205.5,0,0,3205.5,500,1,CA45257F2008,2020-12-09
2382,24,6,114689.44,0,0,3997.2,20,1,US46625H1005,2020-12-09
2383,84,11,63819.79,0,0,3069.5,500,1,DE000LS71JN9,2020-12-09
2384,699,42,373147.24,0,0,4584.44,1,1,DE0006632003,2020-12-09
2385,5,2,450.0,0,0,250.0,100,1,DE000LS8R3C6,2020-12-09
2386,2,1,420.0,0,0,420.0,1000,1,DE000LS621V5,2020-12-09
2387,1,1,3200.0,0,0,3200.0,20000,1,AU000000BCI0,2020-12-09
2388,5,1,994.0,0,0,994.0,1350,1,DE000LS8N887,2020-12-09
2389,8,2,15000.0,0,0,7700.0,190,1,DE000LS60MR7,2020-12-09
2391,101,21,490313.28,0,0,1885.4,5,1,US0846707026,2020-12-09
2392,2,2,22878.2,0,0,21788.0,40,1,LU1681043086,2020-12-09
2393,28,2,3282.58,0,0,1741.48,27,1,LU0274221281,2020-12-09
2394,4,1,7280.0,0,0,7280.0,184,1,CA59151K1084,2020-12-09
2395,8,5,8376.4,0,0,1831.5,727,1,US7207951036,2020-12-09
2396,5,1,4620.0,0,0,4620.0,150,1,US86745K1043,2020-12-09
2398,1,1,115400.0,0,0,115400.0,2000,1,LU2090062436,2020-12-09
2399,1,1,250.05,0,0,250.05,1667,1,DE000LS8Q0A7,2020-12-09
2400,35,2,1885.716,0,0,999.796,1,1,KYG9843H1074,2020-12-09
2402,4,3,9863.0,0,0,1585.0,500,1,DE000LS8M566,2020-12-09
2403,48,13,84210.26,0,0,2970.0,400,1,DE000LS8L1R4,2020-12-09
2405,4,1,2356.86,0,0,2356.86,7142,1,DE000LS8L238,2020-12-09
